14:25:00.00
14:26:00.00 18.0000000
14:27:00.00 0.00000000
14:28:00.00 0.00000000
14:29:00.00 0.00000000
14:30:00.00 0.00000000
14:31:00.00 0.00000000
14:32:00.00 0.00000000
14:33:00.00 0.00000000
14:34:00.00 0.00000000
14:35:00.00 0.00000000
14:36:00.00 0.00000000
14:37:00.00 0.00000000
14:38:00.00 0.00000000
14:39:00.00 0.00000000
14:40:00.00 0.00000000
14:41:00.00 0.00000000
14:42:00.00 0.00000000
14:43:00.00 0.00000000
14:44:00.00 0.00000000
14:45:00.00 0.00000000
14:46:00.00 18.0000000
14:47:00.00 0.00000000
14:48:00.00 0.00000000
14:49:00.00 48.0000000
14:50:00.00 30.0000000
14:51:00.00 30.0000000
14:52:00.00 18.0000000
14:53:00.00 0.00000000
14:54:00.00 0.00000000
14:55:00.00 0.00000000
14:56:00.00 0.00000000
14:57:00.00 0.00000000
14:58:00.00 0.00000000
14:59:00.00 0.00000000
15:00:00.00 0.00000000
15:01:00.00 0.00000000
15:02:00.00 0.00000000
15:03:00.00 0.00000000
15:04:00.00 18.0000000
15:05:00.00 0.00000000
15:06:00.00 18.0000000
15:07:00.00 0.00000000
15:08:00.00 0.00000000
15:09:00.00 0.00000000
15:10:00.00 0.00000000
15:11:00.00 0.00000000
15:12:00.00 0.00000000
15:13:00.00 0.00000000
15:14:00.00 0.00000000
15:15:00.00 0.00000000
15:16:00.00 0.00000000
15:17:00.00 0.00000000
15:18:00.00 0.00000000
15:19:00.00 48.0000000
15:20:00.00 60.0000000
15:21:00.00 60.0000000
15:22:00.00 60.0000000
15:23:00.00 30.0000000
15:24:00.00 18.0000000
15:25:00.00 60.0000000
15:26:00.00 90.0000000
15:27:00.00 60.0000000
15:28:00.00 48.0000000
15:29:00.00 30.0000000
15:30:00.00 30.0000000
15:31:00.00 60.0000000
15:32:00.00 78.0000000
15:33:00.00 78.0000000
15:34:00.00 60.0000000
15:35:00.00 60.0000000
15:36:00.00 78.0000000
15:37:00.00 78.0000000
15:38:00.00 78.0000000
15:39:00.00 48.0000000
15:40:00.00 18.0000000
15:41:00.00 0.00000000
15:42:00.00 18.0000000
15:43:00.00 0.00000000
15:44:00.00 18.0000000
15:45:00.00 0.00000000
15:46:00.00 18.0000000
15:47:00.00 18.0000000
15:48:00.00 18.0000000
15:49:00.00 0.00000000
15:50:00.00 18.0000000
15:51:00.00 18.0000000
15:52:00.00 18.0000000
15:53:00.00 0.00000000

