0	0
60	0
120	0
180	0
240	0
300	0
360	0
420	0
480	0
540	1.851984111
600	24.07579344
660	37.20804441
720	48.82503565
780	76.60479732
840	92.76756774
900	81.82402527
960	61.95728662
1020	40.91201263
1080	30.30519454
1140	18.51984111
1200	9.428282747
1260	5.892676717
1320	3.030519454
1380	3.030519454
1440	3.030519454
1500	1.851984111
1560	1.851984111
1620	1.851984111
1680	1.851984111
1740	1.851984111
1800	1.851984111
1860	0.84181096
1920	0
